# f	l_couple	l_vert	
# 0.269040181091 (lcfrac)
# 9.1e+11 (f0)
# 3.8e+11 (f0_FB)
# 0.971701285387 (lengthshift filterbank)
# 4.7 (rturn)
# 1.09493096955 Lstubfrac
# 2.46666863464 LstubShift
5.590000000000000000e+11 1.506671289200433783e+01 1.110280875089042141e+01
5.600000000000000000e+11 1.503763073032851239e+01 1.105287709557472198e+01
5.610000000000000000e+11 1.500864868696905674e+01 1.100311733508993228e+01
5.620000000000000000e+11 1.497976622056236096e+01 1.095352853995970577e+01
5.630000000000000000e+11 1.495098279358612992e+01 1.090410978730293934e+01
5.640000000000000000e+11 1.492229787230115079e+01 1.085486016073373605e+01
5.650000000000000000e+11 1.489371092667622243e+01 1.080577875023256595e+01
5.660000000000000000e+11 1.486522143045907818e+01 1.075686465226800337e+01
5.670000000000000000e+11 1.483682886102528720e+01 1.070811696953733261e+01
5.680000000000000000e+11 1.480853269943578709e+01 1.065953481106529921e+01
5.690000000000000000e+11 1.478033243034625777e+01 1.061111729204851528e+01
5.700000000000000000e+11 1.475222754197974240e+01 1.056286353380847487e+01
5.710000000000000000e+11 1.472421752618662083e+01 1.051477266389449028e+01
5.720000000000000000e+11 1.469630187824861345e+01 1.046684381574722167e+01
5.730000000000000000e+11 1.466848009700209943e+01 1.041907612891036194e+01
5.740000000000000000e+11 1.464075168472090738e+01 1.037146874882942882e+01
5.750000000000000000e+11 1.461311614708092499e+01 1.032402082679099564e+01
5.760000000000000000e+11 1.458557299324475487e+01 1.027673152006802937e+01
5.770000000000000000e+11 1.455812173564640055e+01 1.022959999155022004e+01
5.780000000000000000e+11 1.453076189010891461e+01 1.018262540994598808e+01
5.790000000000000000e+11 1.450349297577229812e+01 1.013580694965866158e+01
5.800000000000000000e+11 1.447631451504832434e+01 1.008914379070892764e+01
5.810000000000000000e+11 1.444931403358539157e+01 1.004278620736305783e+01
5.820000000000000000e+11 1.442245253615429590e+01 9.996667248052411026e+00
5.830000000000000000e+11 1.439567990791314678e+01 9.950700869757238110e+00
5.840000000000000000e+11 1.436899568544417427e+01 9.904886276827721048e+00
5.850000000000000000e+11 1.434239940845658978e+01 9.859222678982831667e+00
5.860000000000000000e+11 1.431589061976628408e+01 9.813709291275433344e+00
5.870000000000000000e+11 1.428946886528338389e+01 9.768345334070939856e+00
5.880000000000000000e+11 1.426313369393543518e+01 9.723130032915424437e+00
5.890000000000000000e+11 1.423688465773679290e+01 9.678062618654767135e+00
5.900000000000000000e+11 1.421072131167695751e+01 9.633142327242897096e+00
5.910000000000000000e+11 1.418464321373448911e+01 9.588368399765741401e+00
5.920000000000000000e+11 1.415864992484671525e+01 9.543740082389160051e+00
5.930000000000000000e+11 1.413274100883166007e+01 9.499256626224944711e+00
5.940000000000000000e+11 1.410691603249849990e+01 9.454917287520437696e+00
5.950000000000000000e+11 1.408117456547339508e+01 9.410721327359528487e+00
5.960000000000000000e+11 1.405551618023781302e+01 9.366668011728400245e+00
5.970000000000000000e+11 1.402994045216657248e+01 9.322756611580903296e+00
5.980000000000000000e+11 1.400444695932087491e+01 9.278986402483180740e+00
5.990000000000000000e+11 1.397903528270310325e+01 9.235356665051131841e+00
6.000000000000000000e+11 1.395370500594974672e+01 9.191866684423203537e+00
6.010000000000000000e+11 1.392845571548298267e+01 9.148515750520637368e+00
6.020000000000000000e+11 1.390328700044397969e+01 9.105303157932954861e+00
6.030000000000000000e+11 1.387806039009782388e+01 9.061991163913102554e+00
6.040000000000000000e+11 1.385277180365577721e+01 9.018572762085867112e+00
6.050000000000000000e+11 1.382756290729194504e+01 8.975291181501901860e+00
6.060000000000000000e+11 1.380243329827849763e+01 8.932145730710985276e+00
6.070000000000000000e+11 1.377738257654422327e+01 8.889135722824086372e+00
6.080000000000000000e+11 1.375241034456768396e+01 8.846260475329923878e+00
6.090000000000000000e+11 1.372751620741894207e+01 8.803519310166603162e+00
6.100000000000000000e+11 1.370269977272337414e+01 8.760911553659504136e+00
6.110000000000000000e+11 1.367796065058749377e+01 8.718436536393895153e+00
6.120000000000000000e+11 1.365329845373252127e+01 8.676093593444299756e+00
6.130000000000000000e+11 1.362871279725167994e+01 8.633882063957749153e+00
6.140000000000000000e+11 1.360420329879863388e+01 8.591801291477366931e+00
6.150000000000000000e+11 1.357976957840801191e+01 8.549850623634164037e+00
6.160000000000000000e+11 1.355541125855588547e+01 8.508029412250934342e+00
6.170000000000000000e+11 1.353112796419566344e+01 8.466337013403833822e+00
6.180000000000000000e+11 1.350691932256199301e+01 8.424772787085732517e+00
6.190000000000000000e+11 1.348278496331797704e+01 8.383336097458933267e+00
6.200000000000000000e+11 1.345872451848949325e+01 8.342026312742447658e+00
6.210000000000000000e+11 1.343473762236217972e+01 8.300842805035106409e+00
6.220000000000000000e+11 1.341082391164701626e+01 8.259784950599840414e+00
6.230000000000000000e+11 1.338698302523330952e+01 8.218852129439589760e+00
6.240000000000000000e+11 1.336330243316287891e+01 8.178194520348746721e+00
6.250000000000000000e+11 1.333974828035209015e+01 8.137753996961542668e+00
6.260000000000000000e+11 1.331626572143647458e+01 8.097436394343997534e+00
6.270000000000000000e+11 1.329285440554014031e+01 8.057241110071352352e+00
6.280000000000000000e+11 1.326951398396071191e+01 8.017167545450607946e+00
6.290000000000000000e+11 1.324624411015938108e+01 7.977215105503411507e+00
6.300000000000000000e+11 1.322304443980641864e+01 7.937383199044241167e+00
6.310000000000000000e+11 1.319991463067238158e+01 7.897671238493565227e+00
6.320000000000000000e+11 1.317685434268281597e+01 7.858078639971807888e+00
6.330000000000000000e+11 1.315386323786292699e+01 7.818604823204328369e+00
6.340000000000000000e+11 1.313094098027771750e+01 7.779249211418637344e+00
6.350000000000000000e+11 1.310808723616955085e+01 7.740011231580613327e+00
6.360000000000000000e+11 1.308530167374509645e+01 7.700890314028669081e+00
6.370000000000000000e+11 1.306258396330661675e+01 7.661885892699185518e+00
6.380000000000000000e+11 1.303993377718030011e+01 7.622997405003449245e+00
6.390000000000000000e+11 1.301735078963697489e+01 7.584224291691533892e+00
6.400000000000000000e+11 1.299483467704313000e+01 7.545565997111602030e+00
6.410000000000000000e+11 1.297238511766427038e+01 7.507021968872244599e+00
6.420000000000000000e+11 1.295000179174843247e+01 7.468591657985907517e+00
6.430000000000000000e+11 1.292768438152967647e+01 7.430274518874881551e+00
6.440000000000000000e+11 1.290543257108279107e+01 7.392070009121816554e+00
6.450000000000000000e+11 1.288324604651481486e+01 7.353977589798585512e+00
6.460000000000000000e+11 1.286112449574282834e+01 7.315996725084744412e+00
6.470000000000000000e+11 1.283906760858779350e+01 7.278126882428651356e+00
6.480000000000000000e+11 1.281707507678834723e+01 7.240367532571159614e+00
6.490000000000000000e+11 1.279514659387345610e+01 7.202718149326972963e+00
6.500000000000000000e+11 1.277328185526802073e+01 7.165178209765947770e+00
6.510000000000000000e+11 1.275148055818938353e+01 7.127747194035411127e+00
6.520000000000000000e+11 1.272974240167438431e+01 7.090424585406633895e+00
6.530000000000000000e+11 1.270806708658181883e+01 7.053209870279015803e+00
6.540000000000000000e+11 1.268645431551528624e+01 7.016102538047643833e+00
6.550000000000000000e+11 1.266490379289277790e+01 6.979102081222773535e+00
6.560000000000000000e+11 1.264341522486127012e+01 6.942207995283173005e+00
6.570000000000000000e+11 1.262198831929338105e+01 6.905419778670403019e+00
6.580000000000000000e+11 1.260062278586318740e+01 6.868736932918970695e+00
6.590000000000000000e+11 1.257931833587176307e+01 6.832158962356803755e+00
6.600000000000000000e+11 1.255807468238383784e+01 6.795685374339893059e+00
6.610000000000000000e+11 1.253689154013821039e+01 6.759315679098449436e+00
6.620000000000000000e+11 1.251577974176541375e+01 6.723068475359077922e+00
6.630000000000000000e+11 1.249478717651884629e+01 6.687025984990992100e+00
6.640000000000000000e+11 1.247385421065308009e+01 6.651085821807953380e+00
6.650000000000000000e+11 1.245298056606459980e+01 6.615247508329318293e+00
6.660000000000000000e+11 1.243216596631494220e+01 6.579510569933223252e+00
6.670000000000000000e+11 1.241141013654277891e+01 6.543874534705604873e+00
6.680000000000000000e+11 1.239071280351222981e+01 6.508338933523155845e+00
6.690000000000000000e+11 1.237007369554585168e+01 6.472903299938280952e+00
6.700000000000000000e+11 1.234949254254744488e+01 6.437567170218237322e+00
6.710000000000000000e+11 1.232896907599454295e+01 6.402330083332266497e+00
6.720000000000000000e+11 1.230850302890888059e+01 6.367191580900872339e+00
6.730000000000000000e+11 1.228809413585894994e+01 6.332151207200208631e+00
6.740000000000000000e+11 1.226774213292991078e+01 6.297208509110411967e+00
6.750000000000000000e+11 1.224744675769554370e+01 6.262363036067480238e+00
6.760000000000000000e+11 1.222720774929587861e+01 6.227614340196510057e+00
6.770000000000000000e+11 1.220702484830848178e+01 6.192961976090735732e+00
6.780000000000000000e+11 1.218689779682088314e+01 6.158405500935877797e+00
6.790000000000000000e+11 1.216682633838740735e+01 6.123944474436026297e+00
6.800000000000000000e+11 1.214675776754560133e+01 6.089488405691149353e+00
